text,label
"RT @Chelsea_Fagan: The ultimate thing I canâ€™t relate to in both pop culture and rich people behavior is wanting to survive an apocalypse. Pâ€¦@skeleton_dr Well now i'm just intrigued@skeleton_dr You weren't kidding!@skeleton_dr I'll see your ass in cou(ncil)@skeleton_dr Damnit@skeleton_dr Damnit this simulation is getting weird again
RT @DxGGEAUX: remember when we thought ugg boots were satan and now we realize that it is actually the people in charge of the 50 largest câ€¦
RT @NekroiTheoiFL: 1312This was not an accidentThis is not an abstract issue1312 https://t.co/9Ftv6ZRFXG",1
"These lifestyle choices are not made in a vacuum. They are made in communities, and are influenced by community design and buildings. The way weï¿½ve designed our cities and buildings in the past has created a template for living that most people follow without much thought, and that template makes it inconvenient to live sustainably. Those of us who plan, design, finance, insure, build, sell, lease, manage and maintain the places we live in have tremendous influence to change this template, and to make it easier for people to change their lifestyles.",0
"Beauty exists only in struggle. There is no masterpiece that has not an aggressive character. Poetry must be a violent assault on the forces of the unknown, to force them to bow before man. We are on the extreme promontory of the centuries! What is the use of looking behind at the moment when we must open the mysterious shutters of the impossible? Time and Space died yesterday. We are already living in the absolute, since we have already created eternal, omnipresent speed.",0
"[Responding to the prompt “You just won 5 million dollars”:]
 Immediately LEAVING this f**king town ONCE and for all. Cutting off all contact with 
my abusive degenerate idiotic family (all 4 of them) and moving up north of seattle, 
somewhere near the coast. Either that or finding a way to get canadian citizenship and 
setting up camp in Nova Scotia. 
Then I'll mine for resources and create my own fortification, put 2 mill into stocks 
carefully, buy a bunch of guns and MRE's and slowly create my own town. Maybe make a 
cult and become a multi-millionare off that too.",1
"This biographical article related to a football midfielder from Ecuador is a stub. You can help Wikipedia by expanding it.
The Toucan Prize (German: Tukan-Preis) is a literary prize given by the city of Munich to the best new publication by a Munich author. It has been awarded since 1965 and is endowed with 6,000 Euros. 
Cabela's GrandSlam Hunting: 2004 Trophies is the first sequel to Cabela's GrandSlam Hunting: North American 29. It was developed by American studio nFusion Interactive and released on August 28, 2003. The game was published by Activision, in conjunction with hunting supply company Cabela's. ",0
"RT @kumailn: There have been so many articles basically confirming the existence of UFOâ€™s in the last couple of years and weâ€™re all like â€œNâ€¦@Uhhhbutwhy Content: never been betterWorld: never been worseSo I'd say decently
RT @saladinahmed: ABBOTT is my graphic novel about a reporter in 1970s Detroit facing personal, social, and literal demons. It features stuâ€¦
RT @RadishHarmers: I'm tired of online dating. I need extremely online dating.",1
"RT @MarkAgee: I didnâ€™t realize the â€œpick a college you can afford guyâ€ was also the â€œmillennial who faked a funeral to build a treehouse anâ€¦
RT @klara_sjo: Who's that PokÃ©mon? https://t.co/znIgR0sWvu
RT @VoxArcanaPod:",1
"He kept pointing to various places as we were walking around the house, but none of them seemed suitable to me. He gradually dream-changed into having an awfully-constructed syringe in his hand with all sorts of bent needles all over it, and I procrastinated by getting him to talk about the music he liked. I had decided at this point that I should just kill him rather than wait to get turned into a cool therianthrope because his needles were really starting to freak me out. Then I realized, ""Hey, if you were feigning my brother's voice, then that means you must have killed him!""",1
"And so I plead with you this afternoon as we go ahead: remain committed to nonviolence. Our aim must never be to defeat or humiliate the white man, but to win his friendship and understanding. We must come to see that the end we seek is a society at peace with itself, a society that can live with its conscience. And that will be a day not of the white man, not of the black man. That will be the day of man as man. (Yes)",0
"RT @ruthlessreviews: @david_j_roth A good go to here is a humble Onion writer debunking the argument for war and predicting the disaster toâ€¦
RT @pending_url: Chef told me to write this & i was just like fjfhd this is very ominous but ok https://t.co/KAwUZ2g8c3
RT @dancow: The unsolicited unconvincing explainer about a past atrocity; who did it better? https://t.co/Z5AV5KUGNQ",1
"The scientific study determined that a herd of between 150 and 200 would be good for the bison, and ecologically sound for the island. Beginning in 2009, the herd was given animal birth control to maintain the population at around 150 animals. 
In terms of institutional functioning, changes reflected in constitutional terms relating to the powers granted to national parliaments. 
By June 2021 pilot projects had been selected for the first run of the CPU partition, scheduled for September 2021, with full operations including the GPU partition planned for early 2022. ",0
"RT @MW_Unrest: RT if you are just waiting for the signal https://t.co/XAIVtXexyj
RT @ctrlcreep: 1 in 5 teens has never seen fire, has never touched wood, is unfamiliar with materials other than plastic, only knows the moâ€¦
RT @solidarity_goth: Roommate: ""Man I see cockroaches at work ALL the time.""Me: ""Yes those are called managers.""",1
"The son of two teachers, Jakob Hellman grew up in rural north Sweden, just south of the polar circle. In school, he was in the same class as Zemya Hamilton, later to be known as the lead singer of house music act Clubland. 
The Khmer Rouge rule struck the Kula people hard. Pailin became a Khmer Rouge stronghold for 30 years, while the Kula people were forced to become soldiers on the border of Lao. Some fled to Thailand while the rest were put to hard labour in the mines. This era is known as the time when the Kula culture was lost. 
The tour of the play coincided with Sinden's other son, actor Jeremy Sinden, becoming ill and dying of cancer on the 29 May 1996. The proposed West End transfer was cancelled. ",0
"RT @Voodoo_Pork: As an Ohioan, I hate to break this to you, but he most certainly does. https://t.co/uNq5LmrqAn@KathyBenjamin Congrats!
RT @Voodoo_Pork: *crushes this up and snorts fat rail* https://t.co/GXMWvV5W32
RT @ItzaMeHoward: time to â€œkissâ€ this man https://t.co/MwpO6UGwNl https://t.co/qjysDksaeCWhelp. Been a good run folks. See you next season https://t.co/C0Fba4YoMW",1
